Date,Yield
2009-02-12,2.908
2009-02-13,2.948
2009-02-17,2.807
2009-02-18,2.86
2009-02-19,2.906
2009-02-20,2.874
2009-02-23,2.841
2009-02-24,2.87
2009-02-25,2.953
2009-02-26,3.149
2009-02-27,3.132
2009-03-02,2.996
2009-03-03,2.981
2009-03-04,3.01
2009-03-05,2.924
2009-03-06,2.945
2009-03-09,2.934
2009-03-10,2.994
2009-03-11,2.917
2009-03-12,2.919
2009-03-13,2.868
2009-03-16,2.878
2009-03-17,2.938
2009-03-18,2.705
2009-03-19,2.699
2009-03-20,2.747
2009-03-23,2.774
2009-03-24,2.899
2009-03-25,2.953
2009-03-26,2.893
2009-03-27,2.931
2009-03-30,2.82
2009-03-31,2.78
2009-04-01,2.77
2009-04-02,2.863
2009-04-03,2.929
2009-04-06,2.99
2009-04-07,2.945
2009-04-08,2.893
2009-04-09,2.922
2009-04-13,2.942
2009-04-14,2.92
2009-04-15,2.938
2009-04-16,2.958
2009-04-17,3.021
2009-04-20,2.888
2009-04-21,2.908
2009-04-22,2.938
2009-04-23,2.999
2009-04-24,3.016
2009-04-27,3.01
2009-04-28,3.06
2009-04-29,3.091
2009-04-30,3.094
2009-05-01,3.104
2009-05-04,3.095
2009-05-05,3.053
2009-05-06,3.07
2009-05-07,3.132
2009-05-08,3.166
2009-05-11,3.103
2009-05-12,3.126
2009-05-13,3.105
2009-05-14,3.095
2009-05-15,3.102
2009-05-19,3.142
2009-05-20,3.145
2009-05-21,3.27
2009-05-22,3.267
2009-05-25,3.29
2009-05-26,3.424
2009-05-27,3.57
2009-05-28,3.47
2009-05-29,3.42
2009-06-01,3.464
2009-06-02,3.413
2009-06-03,3.335
2009-06-04,3.405
2009-06-05,3.44
2009-06-08,3.522
2009-06-09,3.542
2009-06-10,3.516
2009-06-11,3.54
2009-06-12,3.51
2009-06-15,3.51
2009-06-16,3.445
2009-06-17,3.439
2009-06-18,3.524
2009-06-19,3.521
2009-06-22,3.433
2009-06-23,3.418
2009-06-24,3.456
2009-06-25,3.414
2009-06-26,3.399
2009-06-29,3.391
2009-06-30,3.367
2009-07-02,3.352
2009-07-03,3.355
2009-07-06,3.341
2009-07-07,3.331
2009-07-08,3.39
2009-07-09,3.307
2009-07-10,3.325
2009-07-13,3.325
2009-07-14,3.439
2009-07-15,3.496
2009-07-16,3.431
2009-07-17,3.493
2009-07-20,3.436
2009-07-21,3.424
2009-07-22,3.448
2009-07-23,3.528
2009-07-24,3.552
2009-07-27,3.579
2009-07-28,3.559
2009-07-29,3.531
2009-07-30,3.557
2009-07-31,3.459
2009-08-04,3.531
2009-08-05,3.585
2009-08-06,3.549
2009-08-07,3.615
2009-08-10,3.552
2009-08-11,3.5
2009-08-12,3.518
2009-08-13,3.504
2009-08-14,3.476
2009-08-17,3.41
2009-08-18,3.422
2009-08-19,3.408
2009-08-20,3.388
2009-08-21,3.487
2009-08-24,3.434
2009-08-25,3.404
2009-08-26,3.395
2009-08-27,3.391
2009-08-28,3.395
2009-08-31,3.371
2009-09-01,3.349
2009-09-02,3.328
2009-09-03,3.341
2009-09-04,3.377
2009-09-08,3.408
2009-09-09,3.414
2009-09-10,3.33
2009-09-11,3.319
2009-09-14,3.368
2009-09-15,3.364
2009-09-16,3.368
2009-09-17,3.36
2009-09-18,3.395
2009-09-21,3.418
2009-09-22,3.417
2009-09-23,3.413
2009-09-24,3.392
2009-09-25,3.361
2009-09-28,3.331
2009-09-29,3.337
2009-09-30,3.31
2009-10-01,3.257
2009-10-02,3.263
2009-10-05,3.239
2009-10-06,3.292
2009-10-07,3.28
2009-10-08,3.366
2009-10-09,3.515
2009-10-13,3.503
2009-10-14,3.526
2009-10-15,3.549
2009-10-16,3.521
2009-10-19,3.508
2009-10-20,3.423
2009-10-21,3.447
2009-10-22,3.463
2009-10-23,3.508
2009-10-26,3.539
2009-10-27,3.477
2009-10-28,3.449
2009-10-29,3.502
2009-10-30,3.422
2009-11-02,3.44
2009-11-03,3.428
2009-11-04,3.483
2009-11-05,3.532
2009-11-06,3.52
2009-11-09,3.503
2009-11-10,3.495
2009-11-12,3.507
2009-11-13,3.471
2009-11-16,3.397
2009-11-17,3.372
2009-11-18,3.418
2009-11-19,3.387
2009-11-20,3.384
2009-11-23,3.368
2009-11-24,3.275
2009-11-25,3.257
2009-11-26,3.203
2009-11-27,3.227
2009-11-30,3.227
2009-12-01,3.251
2009-12-02,3.26
2009-12-03,3.29
2009-12-04,3.32
2009-12-07,3.28
2009-12-08,3.298
2009-12-09,3.316
2009-12-10,3.352
2009-12-11,3.389
2009-12-14,3.404
2009-12-15,3.405
2009-12-16,3.403
2009-12-17,3.366
2009-12-18,3.407
2009-12-21,3.513
2009-12-22,3.592
2009-12-23,3.573
2009-12-24,3.592
2009-12-29,3.617
2009-12-30,3.603
2009-12-31,3.615
2010-01-04,3.608
2010-01-05,3.564
2010-01-06,3.619
2010-01-07,3.636
2010-01-08,3.6
2010-01-11,3.612
2010-01-12,3.556
2010-01-13,3.61
2010-01-14,3.554
2010-01-15,3.491
2010-01-18,3.47
2010-01-19,3.477
2010-01-20,3.426
2010-01-21,3.391
2010-01-22,3.373
2010-01-25,3.383
2010-01-26,3.36
2010-01-27,3.369
2010-01-28,3.326
2010-01-29,3.35
2010-02-01,3.382
2010-02-02,3.384
2010-02-03,3.428
2010-02-04,3.365
2010-02-05,3.359
2010-02-08,3.347
2010-02-09,3.384
2010-02-10,3.436
2010-02-11,3.464
2010-02-12,3.458
2010-02-16,3.448
2010-02-17,3.473
2010-02-18,3.495
2010-02-19,3.497
2010-02-22,3.508
2010-02-23,3.432
2010-02-24,3.451
2010-02-25,3.401
2010-02-26,3.395
2010-03-01,3.403
2010-03-02,3.392
2010-03-03,3.417
2010-03-04,3.419
2010-03-05,3.472
2010-03-08,3.513
2010-03-09,3.514
2010-03-10,3.536
2010-03-11,3.5
2010-03-12,3.54
2010-03-15,3.494
2010-03-16,3.443
2010-03-17,3.475
2010-03-18,3.446
2010-03-19,3.487
2010-03-22,3.454
2010-03-23,3.468
2010-03-24,3.544
2010-03-25,3.538
2010-03-26,3.557
2010-03-29,3.576
2010-03-30,3.582
2010-03-31,3.566
2010-04-01,3.563
2010-04-05,3.672
2010-04-06,3.682
2010-04-07,3.621
2010-04-08,3.688
2010-04-09,3.65
2010-04-12,3.662
2010-04-13,3.688
2010-04-14,3.711
2010-04-15,3.717
2010-04-16,3.682
2010-04-19,3.657
2010-04-20,3.708
2010-04-21,3.72
2010-04-22,3.731
2010-04-23,3.698
2010-04-26,3.678
2010-04-27,3.607
2010-04-28,3.741
2010-04-29,3.74
2010-04-30,3.65
2010-05-03,3.636
2010-05-04,3.556
2010-05-05,3.542
2010-05-06,3.542
2010-05-07,3.506
2010-05-10,3.584
2010-05-11,3.584
2010-05-12,3.596
2010-05-13,3.506
2010-05-14,3.435
2010-05-17,3.515
2010-05-18,3.397
2010-05-19,3.408
2010-05-20,3.315
2010-05-21,3.365
2010-05-25,3.255
2010-05-26,3.255
2010-05-27,3.381
2010-05-28,3.301
2010-05-31,3.354
2010-06-01,3.287
2010-06-02,3.385
2010-06-03,3.391
2010-06-04,3.29
2010-06-07,3.293
2010-06-08,3.323
2010-06-09,3.355
2010-06-10,3.434
2010-06-11,3.404
2010-06-14,3.432
2010-06-15,3.428
2010-06-16,3.357
2010-06-17,3.304
2010-06-18,3.322
2010-06-21,3.327
2010-06-22,3.259
2010-06-23,3.233
2010-06-24,3.233
2010-06-25,3.198
2010-06-28,3.165
2010-06-29,3.092
2010-06-30,3.083
2010-07-02,3.104
2010-07-05,3.081
2010-07-06,3.073
2010-07-07,3.173
2010-07-08,3.197
2010-07-09,3.231
2010-07-12,3.214
2010-07-13,3.273
2010-07-14,3.264
2010-07-15,3.237
2010-07-16,3.159
2010-07-19,3.167
2010-07-20,3.196
2010-07-21,3.161
2010-07-22,3.213
2010-07-23,3.227
2010-07-26,3.225
2010-07-27,3.272
2010-07-28,3.219
2010-07-29,3.175
2010-07-30,3.113
2010-08-03,3.113
2010-08-04,3.168
2010-08-05,3.11
2010-08-06,3.075
2010-08-09,3.077
2010-08-10,3.033
2010-08-11,2.97
2010-08-12,3.013
2010-08-13,2.984
2010-08-16,2.926
2010-08-17,2.966
2010-08-18,2.938
2010-08-19,2.922
2010-08-20,2.927
2010-08-23,2.887
2010-08-24,2.825
2010-08-25,2.832
2010-08-26,2.792
2010-08-27,2.874
2010-08-30,2.778
2010-08-31,2.777
2010-09-01,2.847
2010-09-02,2.869
2010-09-03,2.946
2010-09-07,2.809
2010-09-08,2.921
2010-09-09,2.964
2010-09-10,2.974
2010-09-13,2.957
2010-09-14,2.951
2010-09-15,2.964
2010-09-16,2.974
2010-09-17,2.923
2010-09-20,2.944
2010-09-21,2.898
2010-09-22,2.869
2010-09-23,2.837
2010-09-24,2.866
2010-09-27,2.802
2010-09-28,2.741
2010-09-29,2.739
2010-09-30,2.758
2010-10-01,2.795
2010-10-04,2.753
2010-10-05,2.769
2010-10-06,2.745
2010-10-07,2.745
2010-10-08,2.693
2010-10-12,2.731
2010-10-13,2.739
2010-10-14,2.764
2010-10-15,2.793
2010-10-18,2.758
2010-10-19,2.706
2010-10-20,2.761
2010-10-21,2.76
2010-10-22,2.74
2010-10-25,2.707
2010-10-26,2.815
2010-10-27,2.893
2010-10-28,2.872
2010-10-29,2.805
2010-11-01,2.839
2010-11-02,2.897
2010-11-03,2.862
2010-11-04,2.798
2010-11-05,2.856
2010-11-08,2.894
2010-11-09,2.975
2010-11-10,2.974
2010-11-12,3.026
2010-11-15,3.158
2010-11-16,3.073
2010-11-17,3.103
2010-11-18,3.115
2010-11-19,3.138
2010-11-22,3.078
2010-11-23,3.12
2010-11-24,3.183
2010-11-25,3.164
2010-11-26,3.12
2010-11-29,3.084
2010-11-30,3.06
2010-12-01,3.178
2010-12-02,3.201
2010-12-03,3.19
2010-12-06,3.126
2010-12-07,3.223
2010-12-08,3.261
2010-12-09,3.25
2010-12-10,3.308
2010-12-13,3.231
2010-12-14,3.346
2010-12-15,3.332
2010-12-16,3.252
2010-12-17,3.19
2010-12-20,3.173
2010-12-21,3.148
2010-12-22,3.166
2010-12-23,3.203
2010-12-24,3.166
2010-12-29,3.161
2010-12-30,3.156
2010-12-31,3.117
2011-01-04,3.135
2011-01-05,3.276
2011-01-06,3.226
2011-01-07,3.185
2011-01-10,3.177
2011-01-11,3.226
2011-01-12,3.26
2011-01-13,3.253
2011-01-14,3.275
2011-01-17,3.257
2011-01-18,3.275
2011-01-19,3.238
2011-01-20,3.306
2011-01-21,3.358
2011-01-24,3.316
2011-01-25,3.281
2011-01-26,3.312
2011-01-27,3.277
2011-01-28,3.246
2011-01-31,3.293
2011-02-01,3.344
2011-02-02,3.382
2011-02-03,3.424
2011-02-04,3.458
2011-02-07,3.434
2011-02-08,3.487
2011-02-09,3.452
2011-02-10,3.471
2011-02-11,3.478
2011-02-14,3.491
2011-02-15,3.481
2011-02-16,3.506
2011-02-17,3.487
2011-02-18,3.469
2011-02-22,3.362
2011-02-23,3.329
2011-02-24,3.32
2011-02-25,3.293
2011-02-28,3.298
2011-03-01,3.291
2011-03-02,3.344
2011-03-03,3.398
2011-03-04,3.335
2011-03-07,3.354
2011-03-08,3.399
2011-03-09,3.34
2011-03-10,3.268
2011-03-11,3.276
2011-03-14,3.224
2011-03-15,3.203
2011-03-16,3.153
2011-03-17,3.188
2011-03-18,3.17
2011-03-21,3.218
2011-03-22,3.187
2011-03-23,3.211
2011-03-24,3.217
2011-03-25,3.252
2011-03-28,3.27
2011-03-29,3.296
2011-03-30,3.287
2011-03-31,3.353
2011-04-01,3.367
2011-04-04,3.359
2011-04-05,3.382
2011-04-06,3.417
2011-04-07,3.436
2011-04-08,3.444
2011-04-11,3.49
2011-04-12,3.418
2011-04-13,3.372
2011-04-14,3.358
2011-04-15,3.306
2011-04-18,3.235
2011-04-19,3.264
2011-04-20,3.33
2011-04-21,3.291
2011-04-25,3.241
2011-04-26,3.194
2011-04-27,3.271
2011-04-28,3.229
2011-04-29,3.213
2011-05-02,3.206
2011-05-03,3.158
2011-05-04,3.118
2011-05-05,3.186
2011-05-06,3.195
2011-05-09,3.194
2011-05-10,3.267
2011-05-11,3.223
2011-05-12,3.236
2011-05-13,3.195
2011-05-16,3.189
2011-05-17,3.165
2011-05-18,3.229
2011-05-19,3.215
2011-05-20,3.147
2011-05-24,3.11
2011-05-25,3.088
2011-05-26,3.045
2011-05-27,3.063
2011-05-30,3.063
2011-05-31,3.077
2011-06-01,2.982
2011-06-02,3.026
2011-06-03,2.996
2011-06-06,3.005
2011-06-07,3.031
2011-06-08,3.006
2011-06-09,3.037
2011-06-10,3.01
2011-06-13,3.001
2011-06-14,3.068
2011-06-15,2.952
2011-06-16,2.926
2011-06-17,2.946
2011-06-20,2.966
2011-06-21,2.981
2011-06-22,2.978
2011-06-23,2.902
2011-06-24,2.866
2011-06-27,2.908
2011-06-28,2.989
2011-06-29,3.087
2011-06-30,3.126
2011-07-04,3.088
2011-07-05,3.07
2011-07-06,3.047
2011-07-07,3.057
2011-07-08,2.965
2011-07-11,2.898
2011-07-12,2.895
2011-07-13,2.956
2011-07-14,2.957
2011-07-15,2.886
2011-07-18,2.877
2011-07-19,2.9
2011-07-20,2.938
2011-07-21,3.003
2011-07-22,2.93
2011-07-25,2.933
2011-07-26,2.894
2011-07-27,2.879
2011-07-28,2.88
2011-07-29,2.787
2011-08-02,2.631
2011-08-03,2.667
2011-08-04,2.502
2011-08-05,2.638
2011-08-08,2.487
2011-08-09,2.457
2011-08-10,2.329
2011-08-11,2.455
2011-08-12,2.47
2011-08-15,2.502
2011-08-16,2.452
2011-08-17,2.396
2011-08-18,2.3
2011-08-19,2.301
2011-08-22,2.316
2011-08-23,2.392
2011-08-24,2.467
2011-08-25,2.405
2011-08-26,2.397
2011-08-29,2.441
2011-08-30,2.401
2011-08-31,2.493
2011-09-01,2.393
2011-09-02,2.303
2011-09-06,2.241
2011-09-07,2.271
2011-09-08,2.215
2011-09-09,2.119
2011-09-12,2.143
2011-09-13,2.203
2011-09-14,2.201
2011-09-15,2.298
2011-09-16,2.301
2011-09-19,2.183
2011-09-20,2.198
2011-09-21,2.119
2011-09-22,2.053
2011-09-23,2.077
2011-09-26,2.147
2011-09-27,2.195
2011-09-28,2.195
2011-09-29,2.22
2011-09-30,2.157
2011-10-03,2.063
2011-10-04,2.105
2011-10-05,2.144
2011-10-06,2.222
2011-10-07,2.24
2011-10-11,2.3
2011-10-12,2.356
2011-10-13,2.293
2011-10-14,2.403
2011-10-17,2.29
2011-10-18,2.316
2011-10-19,2.321
2011-10-20,2.313
2011-10-21,2.371
2011-10-24,2.368
2011-10-25,2.266
2011-10-26,2.378
2011-10-27,2.506
2011-10-28,2.454
2011-10-31,2.285
2011-11-01,2.161
2011-11-02,2.172
2011-11-03,2.211
2011-11-04,2.163
2011-11-07,2.158
2011-11-08,2.182
2011-11-09,2.088
2011-11-10,2.14
2011-11-14,2.121
2011-11-15,2.126
2011-11-16,2.101
2011-11-17,2.095
2011-11-18,2.132
2011-11-21,2.106
2011-11-22,2.083
2011-11-23,2.035
2011-11-24,2.051
2011-11-25,2.112
2011-11-28,2.123
2011-11-29,2.123
2011-11-30,2.15
2011-12-01,2.141
2011-12-02,2.116
2011-12-05,2.093
2011-12-06,2.134
2011-12-07,2.056
2011-12-08,1.998
2011-12-09,2.064
2011-12-12,2.012
2011-12-13,1.978
2011-12-14,1.957
2011-12-15,1.931
2011-12-16,1.867
2011-12-19,1.84
2011-12-20,1.931
2011-12-21,1.955
2011-12-22,1.953
2011-12-23,2.013
2011-12-28,1.956
2011-12-29,1.948
2011-12-30,1.944
2012-01-03,1.993
2012-01-04,1.995
2012-01-05,1.972
2012-01-06,1.938
2012-01-09,1.955
2012-01-10,1.981
2012-01-11,1.94
2012-01-12,1.981
2012-01-13,1.926
2012-01-16,1.934
2012-01-17,1.919
2012-01-18,1.963
2012-01-19,2.009
2012-01-20,2.062
2012-01-23,2.088
2012-01-24,2.087
2012-01-25,2.044
2012-01-26,2.016
2012-01-27,1.991
2012-01-30,1.938
2012-01-31,1.893
2012-02-01,1.906
2012-02-02,1.944
2012-02-03,2.013
2012-02-06,1.974
2012-02-07,2.037
2012-02-08,2.06
2012-02-09,2.091
2012-02-10,2.054
2012-02-13,2.068
2012-02-14,2.019
2012-02-15,2.013
2012-02-16,2.059
2012-02-17,2.059
2012-02-21,2.089
2012-02-22,2.056
2012-02-23,2.053
2012-02-24,2.023
2012-02-27,2.006
2012-02-28,1.976
2012-02-29,1.986
2012-03-01,2.005
2012-03-02,1.959
2012-03-03,1.963
2012-03-05,1.979
2012-03-06,1.936
2012-03-07,1.969
2012-03-08,2.011
2012-03-09,2.009
2012-03-10,2.009
2012-03-12,1.998
2012-03-13,2.069
2012-03-14,2.155
2012-03-15,2.204
2012-03-16,2.244
2012-03-17,2.241
2012-03-19,2.289
2012-03-20,2.283
2012-03-21,2.238
2012-03-22,2.199
2012-03-23,2.184
2012-03-24,2.181
2012-03-26,2.19
2012-03-27,2.126
2012-03-28,2.12
2012-03-29,2.081
2012-03-30,2.109
2012-03-31,2.112
2012-04-02,2.128
2012-04-03,2.198
2012-04-04,2.128
2012-04-05,2.128
2012-04-06,2.128
2012-04-08,2.128
2012-04-09,2.067
2012-04-10,1.986
2012-04-11,2.02
2012-04-12,2.047
2012-04-13,1.986
2012-04-14,1.987
2012-04-16,2.012
2012-04-17,2.07
2012-04-18,2.044
2012-04-19,2.047
2012-04-20,2.063
2012-04-21,2.063
2012-04-23,2.036
2012-04-24,2.074
2012-04-25,2.105
2012-04-26,2.059
2012-04-27,2.092
2012-04-28,2.092
2012-04-30,2.037
2012-05-01,2.049
2012-05-02,2.018
2012-05-03,2.095
2012-05-04,2.025
2012-05-05,2.019
2012-05-06,2.019
2012-05-07,2.02
2012-05-08,1.973
2012-05-09,1.985
2012-05-10,1.988
2012-05-11,1.968
2012-05-12,1.97
2012-05-14,1.942
2012-05-15,1.94
2012-05-16,1.923
2012-05-17,1.886
2012-05-18,1.897
2012-05-19,1.897
2012-05-21,1.897
2012-05-22,1.916
2012-05-23,1.877
2012-05-24,1.864
2012-05-25,1.801
2012-05-26,1.801
2012-05-28,1.837
2012-05-29,1.869
2012-05-30,1.793
2012-05-31,1.74
2012-06-01,1.624
2012-06-02,1.633
2012-06-04,1.674
2012-06-05,1.752
2012-06-06,1.808
2012-06-07,1.812
2012-06-08,1.811
2012-06-09,1.808
2012-06-11,1.759
2012-06-12,1.803
2012-06-13,1.765
2012-06-14,1.801
2012-06-15,1.723
2012-06-16,1.723
2012-06-18,1.716
2012-06-19,1.761
2012-06-20,1.785
2012-06-21,1.75
2012-06-22,1.809
2012-06-23,1.808
2012-06-25,1.728
2012-06-26,1.747
2012-06-27,1.723
2012-06-28,1.678
2012-06-29,1.737
2012-07-01,1.737
2012-07-02,1.737
2012-07-03,1.741
2012-07-04,1.712
2012-07-05,1.721
2012-07-06,1.689
2012-07-07,1.689
2012-07-08,1.689
2012-07-09,1.663
2012-07-10,1.653
2012-07-11,1.68
2012-07-12,1.633
2012-07-13,1.637
2012-07-14,1.637
2012-07-16,1.616
2012-07-17,1.642
2012-07-18,1.618
2012-07-19,1.657
2012-07-20,1.613
2012-07-21,1.613
2012-07-23,1.573
2012-07-24,1.578
2012-07-25,1.598
2012-07-26,1.648
2012-07-27,1.747
2012-07-30,1.701
2012-07-31,1.676
2012-08-01,1.711
2012-08-02,1.672
2012-08-03,1.771
2012-08-05,1.771
2012-08-06,1.771
2012-08-07,1.844
2012-08-08,1.824
2012-08-09,1.81
2012-08-10,1.782
2012-08-13,1.803
2012-08-14,1.862
